what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1363312438290
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363312440770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1363312458353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363312460628
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1363312463390
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363312467178
executed,command,,,"bndtools.launch.junitShortcut.run",1363312470361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363312478492
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363312478919
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363312479797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363312480194
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363312480547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363312481313
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363312481678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363312482039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363312482458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1363312483792
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363312491795
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363312494440
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363312500608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1363312501836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1363312509067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1363312511191
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363312513407
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363312517624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1363312527799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363312531300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1363312540286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1363312548582
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363312578746
opened,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndRunEditor",1363312580131
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndRunEditor",1363312580194
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363312581289
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndRunEditor",1363312584006
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1363312589454
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363312594067
executed,command,,,"bndtools.launch.junitShortcut.run",1363312596953
executed,command,,,"bndtools.launch.junitShortcut.run",1363312610482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363312634015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363313262382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363313262917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363313547518
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndRunEditor",1363313552508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363313555567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363353437512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363353437875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363358675361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363358676316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363362097209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363362098383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363362104528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363362105381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363367775614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363367779570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363368960029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363368961054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363368975002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363368977701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369164940
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1363369180481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369207746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369210735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369216634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369230085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369286984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369459996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369554446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369564137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369574974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369756170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369758872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369829385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363369831033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369840606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369845072
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1363369849413
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363369850557
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1363369852676
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363369856044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1363369876602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363369877781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363369901268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363369917751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363370023214
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363370023747
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363370142162
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363370155461
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndRunEditor",1363370157297
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363370158574
closed,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndRunEditor",1363370158574
closed,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363370160488
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363370162483
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363370163484
closed,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363370163484
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363370164695
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363370164695
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363370166136
closed,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363370166137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363370171281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363385340342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363385340948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363385341642
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1363385344016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363385344820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363386548966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363386549576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363445986178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363445987751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363448243275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363448250531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363450343346
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363450347131
stopped,bundle,org.eclipse.mylyn.ide.ant,3.8.2.v20120916-1200,"org.eclipse.mylyn.ide.ant",1363450357450
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1363450357619
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1363450357619
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1363450357619
stopped,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1363450357633
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1363450357649
stopped,bundle,org.eclipse.mylyn.java.tasks,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.tasks",1363450357649
stopped,bundle,org.eclipse.mylyn.java.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.ui",1363450358047
stopped,bundle,com.android.ide.eclipse.ndk,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ndk",1363450358048
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,21.0.1.v201212060256-543035,"overlay.com.android.ide.eclipse.adt.overlay",1363450358048
stopped,bundle,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.adt",1363450358204
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1363450358204
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1363450358204
stopped,bundle,org.knopflerfish.eclipse.core.ui,1.2.1,"org.knopflerfish.eclipse.core.ui",1363450358205
stopped,bundle,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.core",1363450358346
stopped,bundle,org.eclipse.m2e.launching,1.3.1.20130219-1424,"org.eclipse.m2e.launching",1363450358346
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1363450358411
stopped,bundle,com.tilab.wolf,3.0.0,"com.tilab.wolf",1363450358411
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.FormLayout",1363450358411
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.MigLayout",1363450358411
stopped,bundle,org.eclipse.wb.swing.databinding,1.1.0.r37x201109091143,"org.eclipse.wb.swing.databinding",1363450358411
stopped,bundle,org.eclipse.wb.swing.java6,1.1.0.r37x201109091143,"org.eclipse.wb.swing.java6",1363450358411
stopped,bundle,org.eclipse.wb.swing.jsr296,1.1.0.r37x201109091143,"org.eclipse.wb.swing.jsr296",1363450358411
stopped,bundle,org.eclipse.wb.swing,1.1.0.r37x201109091143,"org.eclipse.wb.swing",1363450358411
stopped,bundle,org.eclipse.wb.core.ui,1.1.0.r37x201109091028,"org.eclipse.wb.core.ui",1363450358411
stopped,bundle,org.eclipse.wb.layout.group,1.1.0.r37x201109091112,"org.eclipse.wb.layout.group",1363450358411
stopped,bundle,org.eclipse.wb.core.databinding,1.3.0.r37x201202052311,"org.eclipse.wb.core.databinding",1363450358411
stopped,bundle,org.eclipse.wb.os.macosx,1.3.0.r37x201202052311,"org.eclipse.wb.os.macosx",1363450358411
stopped,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1363450358451
stopped,bundle,org.tigris.subversion.subclipse.graph,1.0.7,"org.tigris.subversion.subclipse.graph",1363450358451
stopped,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1363450358451
stopped,bundle,org.tigris.subversion.subclipse.ui,1.4.8,"org.tigris.subversion.subclipse.ui",1363450359432
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1363450359432
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.102.v200807232000,"org.eclipse.jst.ws.axis2.consumption.ui",1363450359432
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.105.v200901220134,"org.eclipse.jst.ws.axis2.creation.core",1363450359432
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.consumption.core",1363450359433
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1363450359433
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1363450359433
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1363450359433
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.400.v201004150700,"org.eclipse.jst.j2ee.jca.ui",1363450359433
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1363450359433
stopped,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1363450359433
stopped,bundle,org.eclipse.jst.common.ui,1.0.101.v201201262000,"org.eclipse.jst.common.ui",1363450359433
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.0.v20090525,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1363450359433
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.104.v201201181342,"org.eclipse.jst.pagedesigner",1363450359433
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.1.1.v20081209,"org.eclipse.jst.jsf.common.ui",1363450359433
stopped,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1363450359433
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.2.0.v20100308,"org.eclipse.jst.pagedesigner.jsp.core",1363450359439
stopped,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1363450359439
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1363450359439
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.302.v200905260749,"org.eclipse.jst.ws.axis2.ui",1363450359439
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1363450359439
stopped,bundle,org.eclipse.m2e.jdt,1.3.1.20130219-1424,"org.eclipse.m2e.jdt",1363450359439
stopped,bundle,org.eclipse.m2e.refactoring,1.3.1.20130219-1424,"org.eclipse.m2e.refactoring",1363450359439
stopped,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1363450359606
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1363450359607
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui",1363450359607
stopped,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1363450359607
stopped,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1363450359607
stopped,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1363450359607
stopped,bundle,org.eclipse.m2e.editor,1.3.1.20130219-1424,"org.eclipse.m2e.editor",1363450359607
stopped,bundle,org.eclipse.m2e.editor.xml,1.3.1.20130219-1424,"org.eclipse.m2e.editor.xml",1363450359607
stopped,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1363450359607
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1363450359608
stopped,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1363450359608
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.200.v200904290357,"org.eclipse.wst.jsdt.support.firefox",1363450359608
stopped,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1363450359821
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1363450359822
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1363450359823
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1363450359823
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1363450359823
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1363450359837
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1363450359837
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1363450359837
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1363450359838
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1363450359838
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1363450359859
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1363450359861
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1363450359861
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1363450359963
stopped,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1363450359963
stopped,bundle,org.eclipse.mylyn.commons.team,0.9.1.v20120412-0100,"org.eclipse.mylyn.commons.team",1363450359963
stopped,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1363450359963
stopped,bundle,org.eclipse.mylyn.team.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.team.ui",1363450359992
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1363450359992
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1363450359992
stopped,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1363450359998
stopped,bundle,org.eclipse.team.svn.revision.graph,0.7.9.I20110318-1700,"org.eclipse.team.svn.revision.graph",1363450360008
stopped,bundle,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui",1363450360047
stopped,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1363450360048
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.bugzilla.ui",1363450360060
stopped,bundle,org.eclipse.mylyn.ide.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.ide.ui",1363450360060
stopped,bundle,org.eclipse.mylyn.resources.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.resources.ui",1363450360060
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1363450360060
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.tasks.ui",1363450360060
stopped,bundle,org.eclipse.mylyn.help.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.help.ui",1363450360060
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.bugs",1363450360060
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui",1363450360069
stopped,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1363450360069
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1363450360069
stopped,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1363450360182
stopped,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1363450360251
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.ui",1363450360251
