what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1363653656716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363653685336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363653709198
error,log,,,"Provisioning exception",1363653713082
error,log,,,"Provisioning exception",1363653713089
error,log,,,"Provisioning exception",1363653713090
error,log,,,"Provisioning exception",1363653713090
error,log,,,"Provisioning exception",1363653713092
error,log,,,"Provisioning exception",1363653713096
error,log,,,"Provisioning exception",1363653713097
error,log,,,"Provisioning exception",1363653713100
error,log,,,"Provisioning exception",1363653713101
error,log,,,"Some sites could not be found.  See the error log for more detail.",1363653713103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363653713186
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.R37x_v20110714,"org.eclipse.equinox.p2.artifact.repository",1363653721432
error,log,,,"Unable to read repository at jar:file:/Users/joaopedroalmeidabrandao/Desktop/Tese/Framework/tomcatPluginV33.zip/content.xml.",1363653761068
error,log,,,"Unable to read repository at jar:file:/Users/joaopedroalmeidabrandao/Desktop/Tese/Framework/tomcatPluginV33.zip/content.xml.",1363653761274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.help.installationDialog",1363653798414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363653804557
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.install",1363653804616
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1363653843960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363653848658
error,log,,,"Provisioning exception",1363653848760
error,log,,,"Provisioning exception",1363653848773
error,log,,,"Provisioning exception",1363653848774
error,log,,,"Provisioning exception",1363653848780
error,log,,,"Provisioning exception",1363653848780
error,log,,,"Provisioning exception",1363653848781
error,log,,,"Provisioning exception",1363653848781
error,log,,,"Provisioning exception",1363653848785
error,log,,,"Provisioning exception",1363653848786
error,log,,,"Provisioning exception",1363653848787
error,log,,,"Provisioning exception",1363653848787
error,log,,,"Some sites could not be found.  See the error log for more detail.",1363653848788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363653853396
started,bundle,org.eclipse.equinox.p2.director,2.1.0.v20110504-1715,"org.eclipse.equinox.p2.director",1363653859424
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1363653862803
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.R37x_v20110815-0935,"org.eclipse.equinox.p2.touchpoint.eclipse",1363653863229
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110502-1955,"org.eclipse.equinox.frameworkadmin",1363653866737
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110502-1955,"org.eclipse.equinox.simpleconfigurator.manipulator",1363653866778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363653885666
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.install",1363653885710
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363653886126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363653888541
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363653895147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363653907303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363653910851
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1363653936427
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363653938036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363653963061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363653972127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363654173459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363654174423
error,log,,,"An error occurred while collecting items to be installed",1363654188237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363654263881
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363654267805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363654268005
opened,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1363654272361
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1363654272377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363654274420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363654971643
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1363654973523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363654983101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363654983888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363654984048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363655215453
executed,command,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1363655215513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363655238188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363655612356
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363655615838
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1363655615838
opened,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndRunEditor",1363655626927
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndRunEditor",1363655627047
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363655627047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363655627275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363655693943
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1363655698223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363655704313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363656927077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363656934954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658218812
executed,command,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1363658218851
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658219767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658386867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658389287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658395156
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363658396453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658400146
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.ui",1363658404723
error,log,,,"Project facet wst.jsdt.web has not been defined. It is used in plugin org.eclipse.jst.server.core.",1363658404990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658417213
started,bundle,org.tigris.subversion.clientadapter.javahl,1.5.7,"org.tigris.subversion.clientadapter.javahl",1363658417528
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.5.6.1,"org.tigris.subversion.clientadapter.svnkit",1363658417543
started,bundle,org.tmatesoft.svnkit,1.2.3.5521,"org.tmatesoft.svnkit",1363658417702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1363658421835
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1363658428895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658431554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658502763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1363658502813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1363658502813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658515432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658553899
opened,editor,bndtools.jareditor,,"bndtools.jareditor.internal.JAREditor",1363658556797
activated,editor,bndtools.jareditor,,"bndtools.jareditor.internal.JAREditor",1363658556824
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363658558746
opened,editor,bndtools.jareditor,,"bndtools.jareditor.internal.JAREditor",1363658559121
activated,editor,bndtools.jareditor,,"bndtools.jareditor.internal.JAREditor",1363658559147
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363658562543
opened,editor,bndtools.jareditor,,"bndtools.jareditor.internal.JAREditor",1363658562929
activated,editor,bndtools.jareditor,,"bndtools.jareditor.internal.JAREditor",1363658562956
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363658564408
opened,editor,bndtools.jareditor,,"bndtools.jareditor.internal.JAREditor",1363658564798
activated,editor,bndtools.jareditor,,"bndtools.jareditor.internal.JAREditor",1363658564820
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363658572368
started,bundle,org.eclipse.wst.command.env.ui,1.1.103.v201102260635,"org.eclipse.wst.command.env.ui",1363658585180
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1363658585247
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658587236
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1363658589639
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v2010012803,"org.eclipse.wst.jsdt.core",1363658590047
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1363658590272
closed,editor,bndtools.jareditor,,"bndtools.jareditor.internal.JAREditor",1363658592261
closed,editor,bndtools.jareditor,,"bndtools.jareditor.internal.JAREditor",1363658592281
closed,editor,bndtools.jareditor,,"bndtools.jareditor.internal.JAREditor",1363658592299
closed,editor,bndtools.jareditor,,"bndtools.jareditor.internal.JAREditor",1363658592366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658592580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1363658592615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658596815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658643224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1363658643261
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1363658643261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658646030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658665332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658666236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658672240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658680380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658680422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658680758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658694644
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658694700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658696707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658697171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658700225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658702372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658710555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658710598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658713662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658715050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658731651
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1363658731708
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363658735007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363658737220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363701390075
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363701392249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363701770669
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363701779680
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363701781432
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndRunEditor",1363701783034
started,bundle,org.eclipse.m2e.launching,1.3.1.20130219-1424,"org.eclipse.m2e.launching",1363701784589
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1363701784835
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1363701785095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363701788920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363703147134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363703149063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363703716252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363703716941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363703717629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363703726289
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363703727798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363703728274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363703899092
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363703901533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363703917944
opened,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363704081028
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363704081078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704081103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704083370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704139179
activated,view,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.repositoriesView",1363704140535
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363704142120
activated,view,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.repositoriesView",1363704148372
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363704150075
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704164470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704235165
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1363704241830
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363704242814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1363704252790
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363704262967
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704286921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1363704288629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704289668
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1363704289706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704293690
error,log,,,"Error updating launch properties file.",1363704299375
error,log,,,"Error updating launch properties file.",1363704299552
closed,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363704299631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704299874
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1363704299911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1363704299911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704306970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363704308606
opened,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363704318831
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363704318864
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1363704318867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704318892
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1363704318987
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363704320743
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363704324642
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363704328910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704351677
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1363704383679
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1363704383906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704384652
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1363704384690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704432507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704450506
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1363704450541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704457812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363704460545
opened,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363704472209
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363704472239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704472270
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363704475095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704486633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704505955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704515806
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704545177
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363704545449
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363704545553
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363704547467
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363704550670
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363704567702
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363704568260
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363704568324
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363704573510
started,bundle,org.knopflerfish.eclipse.core,1.2.1,"org.knopflerfish.eclipse.core",1363704575661
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1363704590672
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363704592707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1363704600460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1363704603741
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363704668871
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363704679931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704682852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704684686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704684886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363704686413
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1363704693468
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363704696261
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363704702267
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1363704704754
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363704706531
closed,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363704706531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1363704715454
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363704716697
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363704716697
activated,editor,bndtools.core,2.0.0.REL-20130207-2219-200REL,"bndtools.bndProjectEditor",1363704718310
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363704718310
